Gene_ID	Gene_Name	CV_R2	kernel	degree	C	time.s.
ENSG00000162496.4	DHRS3	0.00569045839091944	sigmoid	2	0.5	413.408624410629
ENSG00000196581.6	AJAP1	-0.0359809631114846	poly	6	0.005	1077.85531997681
ENSG00000070886.6	EPHA8	-0.0380221747344602	rbf	2	0.05	765.441180706024
ENSG00000117676.9	RPS6KA1	0.0362335132261624	poly	2	0.1	579.313257455826
ENSG00000116288.8	PARK7	-0.0413820389866212	poly	2	0.001	697.170969724655
ENSG00000132881.7	RSG1	-0.0168052685356893	sigmoid	2	0.1	598.304745435715
ENSG00000121766.10	ZCCHC17	0.0395847461208334	rbf	2	0.5	746.872115850449
ENSG00000204160.6	ZDHHC18	0.0424129287603141	rbf	2	1	583.648438692093
ENSG00000116213.11	WRAP73	-0.00360680127718265	sigmoid	2	1e-04	856.571302890778
ENSG00000117616.13	C1orf63	-0.0357352128072972	sigmoid	2	1e-04	771.585778236389
ENSG00000242485.1	MRPL20	0.18620140978121	linear	2	0.001	344.363635778427
ENSG00000090686.11	USP48	-0.000896702912557012	sigmoid	2	0.1	942.289448261261
ENSG00000090020.6	SLC9A1	-0.0364990498212849	sigmoid	2	0.1	798.824939727783
ENSG00000130939.14	UBE4B	0.0261044324370818	rbf	2	0.5	703.203233957291
ENSG00000127054.14	CPSF3L	-0.0211846073868267	sigmoid	2	0.1	289.447764635086
ENSG00000157191.15	NECAP2	0.361367107210052	linear	2	0.001	692.018121480942
ENSG00000158109.10	TPRG1L	0.0249492330137303	rbf	2	1	739.407187700272
ENSG00000131591.13	C1orf159	-0.0123034113100363	sigmoid	2	1e-04	211.705003023148
ENSG00000074800.9	ENO1	-0.0195264411994984	poly	5	0.01	704.788629055023
ENSG00000173436.9	MINOS1	-0.0465221137930681	poly	7	0.01	995.078266620636
ENSG00000159339.9	PADI4	0.202070803436371	poly	4	1.5	736.499711751938
ENSG00000117318.8	ID3	-0.03960485916901	poly	7	0.01	623.155143022537
ENSG00000117751.13	PPP1R8	-0.0121867643543459	poly	5	5e-04	614.526059865952
ENSG00000049245.8	VAMP3	0.000313770604673058	poly	7	0.01	839.4790995121
ENSG00000008130.11	NADK	0.00988597141853351	sigmoid	2	1	440.795937299728
ENSG00000142733.10	MAP3K6	-0.0245564333960456	poly	5	0.001	586.227606296539
ENSG00000060688.8	SNRNP40	0.0136465467072725	poly	3	0.05	822.303099155426
ENSG00000162482.4	AKR7A3	-0.0263426988697528	poly	7	0.01	975.430822372437
ENSG00000179051.9	RCC2	0.0359001652966279	poly	7	0.01	846.480988025665
ENSG00000130764.5	LRRC47	0.0317946774129509	rbf	2	0.5	851.99831032753
ENSG00000116670.10	MAD2L2	-0.0174411748897856	poly	6	0.005	674.441630840302
ENSG00000083444.12	PLOD1	0.0247252464550436	poly	7	0.01	609.646024465561
ENSG00000049239.8	H6PD	0.0304929953311644	sigmoid	2	2	630.613212347031
ENSG00000142677.3	IL22RA1	-0.0114344018389475	sigmoid	2	0.05	601.544963359833
ENSG00000116691.6	MIIP	-0.00632159293709709	sigmoid	2	1e-04	683.968202114105
ENSG00000188290.6	HES4	0.0632719504482594	poly	2	0.5	181.520538806915
ENSG00000053372.4	MRTO4	-0.0124477544499138	poly	3	0.05	814.189089775085
ENSG00000057757.5	PITHD1	-0.0148486753635363	rbf	2	0.1	596.906484365463
ENSG00000117640.13	MTFR1L	-0.00794116100332531	sigmoid	2	1e-04	574.384850502014
ENSG00000090273.9	NUDC	-0.0367243772297547	sigmoid	2	0.1	562.871003627777
ENSG00000253368.3	TRNP1	0.159824204408842	poly	2	1	613.761559009552
ENSG00000188976.6	NOC2L	-0.00286894970621474	sigmoid	2	0.01	187.289608478546
ENSG00000158195.6	WASF2	-0.00799241691066182	sigmoid	2	1e-04	592.393081903458
ENSG00000175756.9	AURKAIP1	0.0244598484842658	linear	2	0.001	337.814038276672
ENSG00000120656.7	TAF12	0.00451300592557855	sigmoid	2	0.5	638.530688762665
ENSG00000116237.11	ICMT	0.0411942245808775	poly	2	0.5	699.735716819763
ENSG00000131697.13	NPHP4	-0.00301194344038385	poly	3	0.05	784.107956886292
ENSG00000204510.1	PRAMEF7	-0.0172610770372871	poly	7	5e-04	371.95995092392
ENSG00000125944.14	HNRNPR	-0.0275931616507574	sigmoid	2	1e-04	587.987706661224
ENSG00000169991.6	IFFO2	-0.0169112060878493	sigmoid	2	0.05	881.234498500824
ENSG00000158156.7	XKR8	-0.0120743280878733	sigmoid	2	0.005	584.934844732285
ENSG00000142583.13	SLC2A5	0.0427138221630277	rbf	2	0.5	583.243411540985
ENSG00000117748.5	RPA2	0.336865088234773	linear	2	5e-04	586.267393112183
ENSG00000187583.5	PLEKHN1	0.0124327522917633	poly	7	1e-04	183.879177093506
ENSG00000117758.9	STX12	-0.00269399471650793	sigmoid	2	0.1	573.713896274567
ENSG00000117614.5	SYF2	-0.0102044746545003	sigmoid	2	0.01	669.158368349075
ENSG00000116649.5	SRM	-0.0116044787661515	sigmoid	2	0.05	744.749310731888
ENSG00000142765.13	SYTL1	-0.0106264960458107	sigmoid	2	1e-04	554.994459152222
ENSG00000157916.14	RER1	0.0191383965376658	poly	2	0.1	449.026551246643
ENSG00000157881.9	PANK4	-0.0153754718147449	sigmoid	2	0.1	446.56374001503
ENSG00000177000.6	MTHFR	0.093727985196891	rbf	2	1.5	734.087186336517
ENSG00000187608.5	ISG15	0.0704293097220815	linear	2	0.01	202.836107730865
ENSG00000142751.10	GPN2	-0.0231302665956765	sigmoid	2	0.1	565.103003978729
ENSG00000132906.13	CASP9	0.0501198809437177	poly	7	0.01	825.017932653427
ENSG00000069424.10	KCNAB2	-0.00591926876004667	sigmoid	2	0.1	773.334364414215
ENSG00000244038.5	DDOST	-0.0165067797912012	poly	7	0.005	747.455821275711
ENSG00000000938.8	FGR	-0.00257167677947947	poly	7	0.001	593.660046339035
ENSG00000215695.1	RSC1A1	-0.0174137949142796	poly	7	0.001	720.636895418167
ENSG00000117602.7	RCAN3	0.0347430349946717	sigmoid	2	2	544.94411277771
ENSG00000142655.8	PEX14	0.0646110486793986	rbf	2	0.5	624.778315782547
ENSG00000162444.11	RBP7	0.0938334044404431	poly	5	0.1	626.760352373123
ENSG00000011009.6	LYPLA2	-0.0302766795327418	rbf	2	0.005	590.588004112244
ENSG00000197785.9	ATAD3A	-0.00651869902479392	linear	2	1e-04	327.060866355896
ENSG00000176022.3	B3GALT6	0.0657235953364724	poly	3	0.05	291.437641382217
ENSG00000049247.9	UTS2	0.544252366865776	rbf	2	2	725.308012962341
ENSG00000169598.11	DFFB	-0.000601747779887751	sigmoid	2	0.5	948.931796312332
ENSG00000074964.12	ARHGEF10L	-0.0122663247221302	poly	7	0.001	731.530146598816
ENSG00000197530.8	MIB2	0.00702539660599404	poly	3	0.01	374.575316667557
ENSG00000142684.7	ZNF593	0.187585329308252	linear	2	0.001	511.906677484512
ENSG00000130770.13	ATPIF1	0.279174763759292	linear	2	5e-04	600.062242269516
ENSG00000179163.11	FUCA1	0.197215179385153	rbf	2	1	586.263443946838
ENSG00000007923.11	DNAJC11	-0.0254134147458243	rbf	2	0.05	754.942158222198
ENSG00000204178.5	TMEM57	-0.0240538841144033	rbf	2	0.1	661.271693944931
ENSG00000160049.7	DFFA	-0.00831674046074773	rbf	2	1e-04	674.264555931091
ENSG00000173372.12	C1QA	-0.0586569622837386	poly	6	0.001	763.147928714752
ENSG00000133216.12	EPHB2	-0.00330419774986179	sigmoid	2	2	847.590619564056
ENSG00000188157.9	AGRN	-0.0358494707801818	poly	4	0.001	178.43347454071
ENSG00000117305.10	HMGCL	-0.00456132216727214	sigmoid	2	1e-04	623.747041940689
ENSG00000157978.7	LDLRAP1	-0.0149062509590323	sigmoid	2	1e-04	668.299387454987
ENSG00000142669.9	SH3BGRL3	0.304408516582206	rbf	2	1	542.452779531479
ENSG00000160075.10	SSU72	0.224396912682552	linear	2	0.001	418.951882362366
ENSG00000070831.11	CDC42	0.117704004366763	rbf	2	0.5	913.610515117645
ENSG00000189266.7	PNRC2	0.0172615101760155	sigmoid	2	0.5	575.54824090004
ENSG00000157870.10	FAM213B	0.0242541628748313	sigmoid	2	0.1	430.560324907303
ENSG00000065526.6	SPEN	0.0154801746795806	poly	2	0.05	664.496142864227
ENSG00000158062.16	UBXN11	0.0106543108713589	linear	2	1e-04	558.907159090042
ENSG00000007968.6	E2F2	0.00592509083398243	poly	7	0.005	699.532354593277
ENSG00000117682.12	DHDDS	-0.00740655164666277	sigmoid	2	1e-04	582.095170736313
ENSG00000078808.12	SDF4	-0.00417198296792591	sigmoid	2	0.05	247.952515125275
ENSG00000180098.5	TRNAU1AP	0.0152305758200593	poly	3	0.05	659.6660592556
ENSG00000097021.14	ACOT7	0.0237589647067574	sigmoid	2	1	741.672962427139
ENSG00000198492.10	YTHDF2	-0.024085550063682	rbf	2	0.05	737.157518148422
ENSG00000159423.12	ALDH4A1	-0.0362785491824355	sigmoid	2	1e-04	930.770283699036
ENSG00000133226.12	SRRM1	0.00801705850161392	sigmoid	2	1.5	558.839522361755
ENSG00000188529.10	SRSF10	-0.00101570542819833	poly	4	0.01	691.508561849594
ENSG00000162419.8	GMEB1	-0.012548500625971	sigmoid	2	1e-04	632.371224403381
ENSG00000182749.5	PAQR7	-0.0333610003931973	sigmoid	2	0.05	577.488444328308
ENSG00000158828.5	PINK1	0.0280271344365057	sigmoid	2	1	752.812206506729
ENSG00000116786.7	PLEKHM2	0.0840746053703773	sigmoid	2	1	672.876477003098
ENSG00000117298.10	ECE1	-0.0284884271165797	poly	7	0.005	878.621939659119
ENSG00000224051.2	GLTPD1	-0.00766924024783473	poly	7	5e-04	244.722990989685
ENSG00000162413.12	KLHL21	-0.00237153812143189	sigmoid	2	0.5	621.814631462097
ENSG00000142676.8	RPL11	-0.0275271580503861	poly	6	0.005	552.10133767128
ENSG00000126698.6	DNAJC8	0.197777611274251	poly	3	0.1	548.746854543686
ENSG00000049246.10	PER3	-0.0240628611816569	poly	7	5e-04	633.966284990311
ENSG00000171729.9	TMEM51	0.366982882519493	poly	2	2	817.068301916122
ENSG00000142632.11	ARHGEF19	0.272033171134449	linear	2	0.001	562.410006761551
ENSG00000162441.7	LZIC	-0.0111059432766176	rbf	2	0.05	521.269107103348
ENSG00000187980.6	PLA2G2C	-0.0133145076174621	poly	7	0.005	778.343553781509
ENSG00000120942.9	UBIAD1	-0.00942315168862682	poly	2	0.05	585.498430013657
ENSG00000142599.13	RERE	0.0470153402764317	poly	4	0.05	715.670046806335
ENSG00000160087.16	UBE2J2	-0.00681755687908532	poly	3	1e-04	245.202746391296
ENSG00000198746.8	GPATCH3	-0.0314521110491584	sigmoid	2	1e-04	528.645350933075
ENSG00000067606.11	PRKCZ	-0.0436255223718878	rbf	2	0.05	406.531909942627
ENSG00000169442.4	CD52	0.584952921481748	poly	2	2	484.86282992363
ENSG00000171608.11	PIK3CD	-0.0132701016836111	sigmoid	2	1e-04	541.602716684341
ENSG00000175206.6	NPPA	-0.00306295066687943	sigmoid	2	0.01	591.39652633667
ENSG00000116663.6	FBXO6	-0.0229155041100278	sigmoid	2	0.001	556.175788640976
ENSG00000116350.11	SRSF4	-0.0069774586095332	sigmoid	2	1e-04	592.321015834808
ENSG00000117308.10	GALE	-0.00959708525750644	poly	6	0.005	579.855279922485
ENSG00000171603.12	CLSTN1	-0.00106296782050608	poly	6	0.01	602.498307943344
ENSG00000158006.9	PAFAH2	-0.0152469071590079	rbf	2	0.5	516.577343463898
ENSG00000049249.4	TNFRSF9	0.0237674351269603	poly	7	0.05	632.822293996811
ENSG00000127481.10	UBR4	-0.000674183443044085	sigmoid	2	0.5	844.553071975708
ENSG00000125945.9	ZNF436	-0.0118289296601146	sigmoid	2	1e-04	508.782159090042
ENSG00000037637.6	FBXO42	-7.56524621725374e-05	sigmoid	2	1	630.955146551132
ENSG00000162430.12	SEPN1	-0.00151996075003091	sigmoid	2	1e-04	533.280679225922
ENSG00000158292.6	GPR153	-0.0251009675508699	sigmoid	2	1e-04	636.770995378494
ENSG00000142657.16	PGD	-0.0175331358308605	poly	4	0.005	501.599380016327
ENSG00000142794.14	NBPF3	0.0206159739509255	sigmoid	2	1.5	773.765129804611
ENSG00000198830.6	HMGN2	0.00408038063976439	sigmoid	2	1	514.565147399902
ENSG00000221978.7	CCNL2	0.00214553081474	poly	6	0.005	276.863809585571
ENSG00000157873.13	TNFRSF14	-0.00250892474457702	rbf	2	0.1	387.728804111481
ENSG00000120948.11	TARDBP	-0.0329855800393879	sigmoid	2	0.1	630.234209775925
ENSG00000011021.17	CLCN6	0.00213832784198873	rbf	2	0.5	556.881875753403
ENSG00000175087.5	PDIK1L	0.0276893926486576	sigmoid	2	0.5	488.333285808563
ENSG00000175707.7	C1orf172	-0.0172848776652573	rbf	2	0.05	530.903424739838
ENSG00000048707.9	VPS13D	-0.0268683190480024	sigmoid	2	1e-04	515.592269897461
ENSG00000219481.6	NBPF1	-0.00707976442433533	poly	7	0.005	572.626706361771
ENSG00000090432.5	MUL1	0.0779081804122502	linear	2	5e-04	701.925791978836
ENSG00000189409.8	MMP23B	-0.00914137047506838	poly	7	5e-04	364.84298992157
ENSG00000178585.10	CTNNBIP1	-0.00549693732661289	sigmoid	2	0.1	537.930091619492
ENSG00000117118.5	SDHB	-0.0058911465179516	poly	7	0.001	704.142152070999
ENSG00000053371.8	AKR7A2	0.000338780196577271	poly	4	0.05	776.483354330063
ENSG00000054523.12	KIF1B	0.236791121156369	poly	2	1	653.036848068237
ENSG00000116273.5	PHF13	0.00103628017231276	poly	7	0.01	629.507411003113
ENSG00000001461.12	NIPAL3	-0.00108506746042019	sigmoid	2	1.5	521.899929285049
ENSG00000158825.5	CDA	0.488452905355209	rbf	2	2	699.893500328064
ENSG00000116731.18	PRDM2	-0.00685271667857945	sigmoid	2	0.01	548.986162185669
ENSG00000142675.13	CNKSR1	-0.0554031373185862	linear	2	1e-04	502.581000804901
ENSG00000157933.9	SKI	-0.0241222910558968	poly	6	1e-04	405.534035205841
ENSG00000117713.13	ARID1A	0.0249288352861181	rbf	2	0.5	533.211341619492
ENSG00000130695.9	CEP85	0.0274239445305412	linear	2	1e-04	550.145725488663
ENSG00000130775.11	THEMIS2	0.0875162943208842	rbf	2	0.5	539.571922302246
ENSG00000162511.7	LAPTM5	-0.0125294062632448	rbf	2	0.005	882.212424039841
ENSG00000198793.8	MTOR	0.0111188474554444	poly	7	0.005	651.394572496414
ENSG00000077549.13	CAPZB	-0.0149365879687614	poly	3	0.01	812.967395305634
ENSG00000020633.14	RUNX3	0.0881882718372277	linear	2	5e-04	582.314099550247
ENSG00000004487.11	KDM1A	-0.0252290126400045	poly	7	0.01	557.811122179031
ENSG00000008128.18	CDK11A	-0.0261698554712424	sigmoid	2	1e-04	394.767695903778
ENSG00000173614.9	NMNAT1	-0.00748105987850134	sigmoid	2	0.1	528.728101015091
ENSG00000159363.13	ATP13A2	-0.0126894475004331	poly	7	5e-04	585.699399709702
ENSG00000169403.7	PTAFR	0.00128520687708207	poly	7	0.005	555.214539289474
ENSG00000134644.11	PUM1	0.179473740864855	poly	5	0.1	832.840549707413
ENSG00000204859.7	ZBTB48	-0.0208238946787881	poly	2	0.005	737.480145215988
ENSG00000078369.13	GNB1	-0.00609013462110286	sigmoid	2	0.001	354.405054092407
ENSG00000130940.10	CASZ1	-0.0583151900215787	sigmoid	2	0.05	590.196387529373
ENSG00000142606.11	MMEL1	0.0900884346166828	linear	2	1e-04	409.984008073807
ENSG00000117115.8	PADI2	-0.0272603325828344	sigmoid	2	0.5	599.999701738358
ENSG00000127483.13	HP1BP3	-0.0568009601298723	rbf	2	0.01	712.419706106186
ENSG00000009780.11	FAM76A	-0.0104219843299238	sigmoid	2	0.1	513.619549036026
ENSG00000173369.11	C1QB	-0.0113770865239753	sigmoid	2	0.5	680.492365121841
ENSG00000184677.12	ZBTB40	-0.0169397179008961	sigmoid	2	1e-04	768.928328990936
ENSG00000060642.6	PIGV	-0.0247296729328776	sigmoid	2	1e-04	531.133564472198
ENSG00000169504.10	CLIC4	0.0449975336981264	linear	2	1e-04	539.508945941925
ENSG00000164008.9	C1orf50	-0.00381533860955194	poly	7	0.005	812.92088842392
ENSG00000172410.4	INSL5	-0.0221523186764595	sigmoid	2	0.5	789.818451404572
ENSG00000119535.13	CSF3R	-0.0267175807488321	sigmoid	2	1e-04	580.218054056168
ENSG00000164010.9	ERMAP	0.161926973283519	linear	2	0.001	831.838659286499
ENSG00000183431.7	SF3A3	0.0148923999608065	sigmoid	2	1	640.891007184982
ENSG00000126070.14	AGO3	-0.0100143623282826	poly	3	0.01	577.077954769135
ENSG00000162607.8	USP1	-0.00361546295122277	poly	7	0.01	927.490567207336
ENSG00000142856.12	ITGB3BP	0.59078430670525	poly	2	1	820.997775316238
ENSG00000036549.8	ZZZ3	0.00134593740049531	sigmoid	2	0.1	767.228754997253
ENSG00000123080.6	CDKN2C	-0.0199732949881582	poly	4	0.01	511.909846782684
ENSG00000186564.5	FOXD2	-0.0378517863646787	rbf	2	0.05	742.752505302429
ENSG00000162390.13	ACOT11	-0.0166492985582074	poly	5	0.005	910.440993785858
ENSG00000121310.12	ECHDC2	0.221238468828711	poly	3	0.5	722.006293296814
ENSG00000066557.5	LRRC40	-0.00290755813752466	sigmoid	2	0.5	766.324577331543
ENSG00000177868.7	CCDC23	0.188414431543069	linear	2	5e-04	701.358558416367
ENSG00000142694.6	EVA1B	-0.0214113643979752	rbf	2	0.01	561.237314462662
ENSG00000163874.8	ZC3H12A	-0.0455518027726075	poly	7	5e-04	739.548247337341
ENSG00000118454.8	ANKRD13C	0.0195578901746223	sigmoid	2	0.5	737.055977344513
ENSG00000117450.9	PRDX1	0.00597850259621546	poly	2	0.1	606.515855073929
ENSG00000116205.6	TCEANC2	-0.0187022952223201	poly	5	0.01	855.741585731506
ENSG00000134684.6	YARS	-0.0298064864234924	sigmoid	2	1	555.704548120499
ENSG00000065978.13	YBX1	-0.00940366128295749	poly	7	0.01	780.52334690094
ENSG00000198841.3	KTI12	0.000502643372628553	poly	2	0.1	619.767416000366
ENSG00000162384.9	C1orf123	0.0227009647470092	poly	2	0.1	714.532915830612
ENSG00000085998.9	POMGNT1	-0.0208986330275478	sigmoid	2	0.005	666.598336935043
ENSG00000162398.7	C1orf177	-0.0142414610384755	poly	7	0.01	799.030579090118
ENSG00000077254.10	USP33	-0.00294136797330118	poly	7	0.005	744.013563871384
ENSG00000160094.10	ZNF362	0.0168217781706646	sigmoid	2	0.5	593.017565965652
ENSG00000117395.6	EBNA1BP2	0.0742039891289018	sigmoid	2	1	725.737966537476
ENSG00000134748.12	PRPF38A	0.00633854435838475	poly	7	0.005	711.992701292038
ENSG00000116985.6	BMP8B	-0.0600889601079749	poly	4	0.001	718.068786144257
ENSG00000066136.15	NFYC	-0.0100272577445675	poly	4	0.05	731.619537353516
ENSG00000132485.8	ZRANB2	0.00245804115637294	poly	5	0.1	751.826335430145
ENSG00000117419.10	ERI3	-0.0208952974715224	rbf	2	0.001	683.045192480087
ENSG00000123472.8	ATPAF1	0.166398281757978	rbf	2	0.5	784.722961425781
ENSG00000183317.12	EPHA10	-0.0187134485804327	poly	2	0.005	708.319388151169
ENSG00000162604.8	TM2D1	0.0126810059044692	linear	2	1e-04	854.80478143692
ENSG00000116560.6	SFPQ	-0.0332689856749598	poly	6	5e-04	661.579196929932
ENSG00000137955.11	RABGGTB	-0.0191751055274625	sigmoid	2	1	1066.3674800396
ENSG00000116212.10	LRRC42	-0.0142630305901476	poly	3	0.005	904.611855506897
ENSG00000243725.2	TTC4	0.0164071300094445	sigmoid	2	1	856.713140964508
ENSG00000092847.6	AGO1	0.0329428520374632	poly	5	0.05	581.850749969482
ENSG00000070759.12	TESK2	0.0562615041849808	rbf	2	0.5	689.287247657776
ENSG00000116221.11	MRPL37	-0.0189295371833178	rbf	2	0.1	796.179047822952
ENSG00000058799.9	YIPF1	0.00998879504777785	poly	7	0.1	748.863454580307
ENSG00000125703.10	ATG4C	0.0784467789071511	poly	3	0.05	847.934201478958
ENSG00000204084.8	INPP5B	0.0100244918494965	sigmoid	2	0.5	664.121660709381
ENSG00000160050.10	CCDC28B	-0.0185720791372688	poly	5	0.005	557.551107883453
ENSG00000127124.9	HIVEP3	0.000371401748251832	poly	7	0.005	900.722516775131
ENSG00000134717.13	BTF3L4	0.0226347566632631	poly	2	0.1	621.864291906357
ENSG00000184588.13	PDE4B	-0.0388208093343481	poly	6	0.001	1002.50465106964
ENSG00000142892.10	PIGK	0.0883105977968248	sigmoid	2	1.5	786.914519786835
ENSG00000162407.8	PPAP2B	0.00115904883678137	sigmoid	2	0.5	942.582411766052
ENSG00000117448.9	AKR1A1	-0.0107317980730783	rbf	2	0.1	720.541406869888
ENSG00000020129.11	NCDN	-0.014537963675436	sigmoid	2	0.5	541.236182451248
ENSG00000116729.9	WLS	-0.0175655632324593	sigmoid	2	0.5	759.518602371216
ENSG00000159479.12	MED8	0.0572916012826724	linear	2	5e-04	754.358068227768
ENSG00000197982.11	C1orf122	0.242412890969053	sigmoid	2	1	600.028013944626
ENSG00000081870.7	HSPB11	-0.0250647100386837	sigmoid	2	1e-04	727.352946043015
ENSG00000163867.12	ZMYM6	0.00129348343922691	poly	5	0.1	560.337295770645
ENSG00000162402.8	USP24	-0.0121876551643336	sigmoid	2	1e-04	954.420347690582
ENSG00000162517.8	PEF1	-0.00283606424329788	poly	7	0.005	591.774416923523
ENSG00000116863.10	ADPRHL2	-0.0272334778600784	rbf	2	0.1	526.33935880661
ENSG00000126088.8	UROD	0.147200522405421	poly	4	0.05	586.645288944244
ENSG00000157184.5	CPT2	-0.00819028143915328	sigmoid	2	1e-04	706.621487140656
ENSG00000117000.8	RLF	-0.0150368415908879	sigmoid	2	1e-04	809.447552442551
ENSG00000117834.8	SLC5A9	-0.00637953135092832	rbf	2	0.05	624.770955324173
ENSG00000116717.7	GADD45A	-0.00409782198549817	sigmoid	2	0.5	794.437963962555
ENSG00000168528.7	SERINC2	0.132981594345295	rbf	2	2	807.311860084534
ENSG00000132781.12	MUTYH	0.00416248280059417	poly	3	0.1	639.922753810883
ENSG00000162614.13	NEXN	0.00282450276226405	poly	7	0.005	752.6101334095
ENSG00000162613.12	FUBP1	-0.00552345392404743	poly	7	0.01	726.11172914505
ENSG00000142937.7	RPS8	-0.0292695805389172	poly	7	0.005	588.093956708908
ENSG00000197568.9	HHLA3	-0.0100671476812772	sigmoid	2	1e-04	709.04416179657
ENSG00000049089.9	COL9A2	-0.0215831338015191	poly	2	0.005	637.736905813217
ENSG00000131238.11	PPT1	0.311796421601979	poly	2	1	612.852097034454
ENSG00000162521.14	RBBP4	0.0179470966287514	poly	2	0.05	461.13087272644
ENSG00000173660.7	UQCRH	-0.00421488420977392	poly	7	0.001	615.709628105164
ENSG00000203965.8	EFCAB7	0.0847680654888258	poly	7	0.05	752.086940765381
ENSG00000197429.6	IPP	-0.019256002556655	sigmoid	2	0.005	624.928777694702
ENSG00000188786.9	MTF1	-0.00678511488225904	poly	7	0.01	571.533233165741
ENSG00000162396.5	PARS2	0.00528595688316495	rbf	2	0.5	724.441937685013
ENSG00000010803.12	SCMH1	0.049146815637101	poly	7	0.05	757.825771808624
ENSG00000174574.11	AKIRIN1	0.0173204220600806	sigmoid	2	0.5	612.263922214508
ENSG00000154222.10	CC2D1B	0.183604584377126	linear	2	5e-04	631.113495588303
ENSG00000240563.1	L1TD1	-0.0511260889193573	poly	7	0.1	738.437055587769
ENSG00000116898.7	MRPS15	0.0332179997574455	sigmoid	2	2	521.387500762939
ENSG00000162377.4	SELRC1	0.0880609049803625	sigmoid	2	2	649.325297355652
ENSG00000079277.15	MKNK1	0.0250703829301733	sigmoid	2	0.5	643.273356676102
ENSG00000181817.5	LSM10	-0.0198677355037937	rbf	2	0.1	524.860924720764
ENSG00000187815.5	ZFP69	-0.00541072020645847	poly	7	5e-04	635.24094581604
ENSG00000116871.11	MAP7D1	-0.0249665960641528	rbf	2	0.1	533.007500171661
ENSG00000162437.10	RAVER2	-0.0198616152715715	sigmoid	2	0.5	770.421526908875
ENSG00000117410.9	ATP6V0B	0.0174868152412832	poly	7	0.01	583.635427713394
ENSG00000092850.7	TEKT2	-0.0176994744141103	sigmoid	2	1e-04	493.290610790253
ENSG00000121775.13	TMEM39B	-0.0168577236626219	poly	6	5e-04	609.027191877365
ENSG00000117411.12	B4GALT2	-0.0119300644691193	sigmoid	2	1e-04	592.180907011032
ENSG00000172456.12	FGGY	0.0214342522070533	sigmoid	2	1	838.518500804901
ENSG00000054118.9	THRAP3	-0.0137320715493071	poly	3	0.05	504.865470647812
ENSG00000123091.4	RNF11	0.00379277240154579	poly	5	0.05	547.564678907394
ENSG00000084623.7	EIF3I	0.0245367774697093	sigmoid	2	1.5	506.801950931549
ENSG00000066322.8	ELOVL1	-0.00136989901063369	poly	5	0.01	750.828110933304
ENSG00000177606.5	JUN	-0.0113080133075876	poly	7	0.005	734.318165063858
ENSG00000132768.9	DPH2	-0.00353250192328036	poly	6	0.005	581.849972248077
ENSG00000121774.12	KHDRBS1	-0.0108774318795366	poly	3	0.01	560.376167058945
ENSG00000116514.12	RNF19B	-0.00520347932587761	poly	6	0.005	473.704848766327
ENSG00000183520.7	UTP11L	-0.00321943772764206	sigmoid	2	1	605.685026407242
ENSG00000158315.6	RHBDL2	-0.00614436707197856	poly	7	5e-04	587.477812767029
ENSG00000054116.7	TRAPPC3	-0.0344014923562062	poly	7	5e-04	490.62366437912
